"id","clee","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"11791985","12018212391002041000000000U7","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","Revolución","CALLE","Emiliano Zapata","CALLE","María del Rosario Martínez Lucas","CALLE","Constitución","0","SN",,,,,"LOCALIDAD","OJO  DE AGUA LAS SALINAS",,,,"41880","12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","002","7411158840",,,"Fijo","16.56806772","-98.85200039","2025-04"
"6186912","12018212391000902000000000U2","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","AVENIDA","LAS SALINAS","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","054","5564991071",,,"Fijo","16.56538157","-98.8550862","2010-07"
"11797059","12018212391002011000000000U0","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","Revolución","CALLE","Emiliano Zapata","CALLE","María del Rosario Martínez Lucas","CALLE","Constitución","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,"41880","12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","002","7441444941",,,"Fijo","16.56808139","-98.85201472","2025-04"
"11811122","12018212391001971000000000U6","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","J. Carmen Balbuena","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,"41880","12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","800","7411161319",,,"Fijo","16.56348767","-98.85439966","2025-04"
"6186897","12018212391000481000000000U7","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","EMILIANO ZAPATA","CALLE","NINGUNO","CALLE","REVOLUCION","CALLE","NINGUNO","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","035",,,,"Fijo","16.56601093","-98.85412049","2011-03"
"6186901","12018212391000151001000000U6","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","AQUILES SERDAN","CALLE","NINGUNO","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","0","SN",,,"0","SN","LOCALIDAD","LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","139","7411172812",,,"Fijo","16.5655912","-98.85411112","2011-03"
"6186905","12018212391001481000000000U6","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","J. CARMEN BALBUENA","CALLE","POZAHUALCO","CALLE","NINGUNO","AVENIDA","LAS SALINAS","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","012",,,,"Fijo","16.56680206","-98.85105004","2011-03"
"6186906","12018212391000171000000000U4","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","LOTE BALDIO","OTRO(ESPECIFIQUE)","LOTE BALDIO","CALLE","NINGUNO","0","SN",,,,,"LOCALIDAD","LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","114",,,,"Fijo","16.56714888","-98.85590175","2011-03"
"11764930","12018212391001841000000000U1","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","Revolución","CALLE","Emiliano Zapata","CALLE","María del Rosario Martínez Lucas","CALLE","Constitución","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,"41880","12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","002","7451240663",,,"Fijo","16.56815879","-98.85209588","2025-04"
"11770288","12018212391001601000000000U9","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","AVENIDA","POZAHUALCO","CALLE","CONSTITUCION","CALLE","JOSE MARIA MORELOS Y PAVON","CALLE","CONSTITUCION","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUAS LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","074","7411118774",,,"Fijo","16.57051782","-98.85505936","2025-04"
"6186909","12018212391000942000000000U8","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","LAS SALINAS","CALLE","NINGUNO","CALLE","AQUILES SERDAN","CALLE","NINGUNO","0","SN",,,,,"LOCALIDAD","OJO DEAGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","056","7411170625",,,"Fijo","16.56596537","-98.85553076","2011-03"
"6186919","12018212391000211001000000U8","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","AQUILES SERDAN","CALLE","JUAN ALDAMA","OTRO(ESPECIFIQUE)","LOTE BALDIO","OTRO(ESPECIFIQUE)","NINGUNO","0","SN",,,,,"LOCALIDAD","LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","141","7411448166",,,"Fijo","16.56585612","-98.8561459","2011-03"
"6186920","12018212391000111001000000U0","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","IGNACIO ALLENDE","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","016","7411305154",,,"Fijo","16.56653363","-98.85322032","2011-03"
"6186921","12018212391000401000000000U5","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","AQUILES SERDAN","CALLE","MARIA DEL ROSARIO MARTINEZ LUCAS","CALLE","EMILIANO ZAPATA","OTRO(ESPECIFIQUE)","NINGUNO","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","139","7411469806",,,"Fijo","16.56511137","-98.85457528","2011-03"
"6186922","12018212391000051001000000U8","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO","CALLE","REVOLUCION","CALLE","NINGUNO","CALLE","ERNESTO SANTOS ORTIZ","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","144","7411212967",,,"Fijo","16.56968754","-98.85099604","2011-03"
"6186827","12018212391000881001000000U8","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","JOSE MARIA MORELOS Y PAVON","CALLE","REVOLUCION","AVENIDA","POZAHUALCO","AVENIDA","POZAHUALCO","1",,,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","074","7411446804",,,"Fijo","16.57034291","-98.8550265","2010-07"
"9232242","12018212391001561000000000U5","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","J. CARMEN BALBUENA","CALLE","POZAHUALCO","CALLE","NINGUNO","AVENIDA","LAS SALINAS","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","012",,,,"Fijo","16.56680206","-98.85105004","2020-04"
"9232243","12018212391001591000000000U2","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","CARRETERA FEDERAL","CALLE","NINGUNO","CALLE","INDEPENDENCIA","CALLE","NINGUNO","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","103",,,,"Fijo","16.57161798","-98.85481194","2020-04"
"9232244","12018212391001571000000000U4","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","JUAN ALDAMA","CALLE","NINGUNO","CALLE","NIÑOS HEROES","CALLE","IGNACIO ALLENDE","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","037","7411321341",,,"Fijo","16.56646041","-98.85503206","2020-04"
"11737786","12018212391001871000000000U8","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","Constitución","CALLE","Emiliano Zapata","CALLE","Ignacio Allende","CALLE","Revolución","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,"41880","12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","008",,,,"Fijo","16.56766192","-98.85296734","2025-04"
"6186858","12018212391000631001000000U7","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","6 a 10 personas","CALLE","AQUILES SERDAN","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,,,"LOCALIDAD","LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","142",,,,"Fijo","16.56606504","-98.85671831","2011-03"
"6186606","12018212391001282001000000U8","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","6 a 10 personas","CALLE","CONSTITUCION","CALLE","EMILIANO ZAPATA","CALLE","MARIA DEL ROSARIO MARTINEZ LUCAS","CALLE","REVOLUCION","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","002","7411444575",,,"Fijo","16.56726566","-98.85257431","2014-12"
"9232241","12018212391001581000000000U3","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUAS LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","144",,,,"Fijo","16.56968754","-98.85099604","2020-04"
"6186575","12018212391001431000000000U1","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","J. CARMEN BALBUENA","CALLE","NINGUNO","CALLE","POZAHUALCO","CALLE","NINGUNO","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","003",,,,"Fijo","16.56674249","-98.85132945","2014-12"
"6186577","12018212391001402001000000U2","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","AQUILES SERDAN","CALLE","NINGUNO","0","SN",,,,,"LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","141","7411238948",,,"Fijo","16.56557605","-98.85654992","2014-12"
"6186579","12018212391001192000000000U9","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","J. CARMEN BALBUENA","CALLE","LAS SALINAS","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","134","7411208272",,,"Fijo","16.56810246","-98.85193668","2014-12"
"6186580","12018212391001442001000000U8","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","JUAN ALDAMA","CALLE","CONSTITUCION","CALLE","REVOLUCION","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","040","7411113751",,,"Fijo","16.568666","-98.85332169","2014-12"
"6186894","12018212391000461000000000U9","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","IGNACIO ALLENDE","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","EMILIANO ZAPATA","0","SN",,,"0","SN","LOCALIDAD","LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","115","7411124138",,,"Fijo","16.56589098","-98.8561155","2011-03"
"6186892","12018212391001453001000000U5","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","MARIA DEL ROSARIO MARTINEZ LUCAS","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","EMILIANO ZAPATA","0","SN",,,"0","SN","LOCALIDAD","LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","005","7411461048",,,"Fijo","16.56663304","-98.85274364","2011-03"
"6186860","12018212391000641001000000U6","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","J. CARMEN BALBUENA","CALLE","REVOLUCION","AVENIDA","POZAHUALCO","CALLE","NINGUNO","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","003",,,,"Fijo","16.56674249","-98.85132945","2011-03"
"11745725","12018212391002111000000000U8","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","Carretera Federal","CALLE","Ninguno","CALLE","Ignacio Zaragoza","CALLE","12 de Diciembre","0","SN",,,"0","SN","LOCALIDAD","ISLALTEPEC LAS PAROTAS",,,,"41880","12","Guerrero","018","Copala","0017","Islaltepec (Las Parotas)","007A","008","7531554384",,,"Fijo","16.57824885","-98.84095864","2025-04"
"6186850","12018212391000451001000000U0","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","J. CARMEN BALBUENA","CALLE","NINGUNO","CALLE","POZAHUALCO","CALLE","NINGUNO","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","003",,,,"Fijo","16.56674249","-98.85132945","2011-03"
"6186852","12018212391000411000000000U4","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","0","SN",,,"0","SN","LOCALIDAD","OJO DE AGUA LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","114",,,,"Fijo","16.56714888","-98.85590175","2011-03"
"6186855","12018212391001071000000000U5","UNIDAD MINERA DE SAL SIN NOMBRE",,"212391","Minería de sal","0 a 5 personas","CALLE","MARIA DEL ROSARIO MARTINEZ LUCAS","CALLE","NIÑOS HEROES","CALLE","FRANCISCO I. MADERO","CALLE","J. CARMEN BALBUENA","0","SN",,,"0","SN","LOCALIDAD","LAS SALINAS",,,,,"12","Guerrero","018","Copala","0020","Ojo de Agua (Las Salinas)                                                                                     ","007A","015",,,,"Fijo","16.56636357","-98.85291749","2011-03"
